Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
1,91,0,4,2,63
8,48,0,9,6,42
2,47,1,4,3,20
1,85,1,4,4,58
7,58,0,5,9,52
9,90,1,7,5,85
9,47,0,5,7,41
3,73,1,8,1,53
6,96,0,6,3,84
7,43,1,4,3,32
9,70,1,8,5,66
2,77,0,9,3,56
8,42,0,8,4,36
7,74,1,7,4,66
4,58,1,4,7,40
2,82,1,5,3,55
8,68,1,4,5,61
5,49,0,6,6,34
6,51,1,4,7,36
7,85,1,8,8,78
1,69,0,8,9,45
8,69,0,5,7,62
4,99,0,5,3,82
9,57,0,5,3,52
1,63,0,9,9,39
2,71,0,6,4,46
6,48,1,9,2,38
1,86,1,9,1,60
4,63,1,9,1,47
8,65,0,4,8,57
5,42,0,7,7,27
9,62,1,4,5,58
6,50,1,5,8,35
1,49,0,6,4,22
6,89,0,9,9,79
6,75,1,4,0,64
6,99,1,8,7,91
8,52,1,9,2,47
6,68,1,4,8,59
5,77,1,8,0,63
2,98,0,4,2,70
4,92,1,4,0,72
5,52,1,9,0,38
4,96,0,4,5,79
2,65,1,5,3,43
7,59,0,8,9,51
2,44,0,6,3,23
1,59,1,7,4,34
5,53,1,9,2,39
1,84,0,8,1,58
1,53,0,5,9,27
1,47,0,8,7,20
6,87,1,6,6,76
9,52,1,9,9,50
1,63,1,8,3,41
5,54,1,5,1,39
9,90,1,9,8,89
9,40,0,5,7,36
1,61,1,9,3,36
8,73,1,7,4,67
1,89,0,6,9,64
8,90,1,7,5,85
1,79,1,4,3,54
5,42,1,5,1,29
8,94,0,7,4,91
6,65,0,5,0,50
9,53,1,9,6,49
1,97,1,5,8,72
9,80,1,4,2,78
1,47,0,5,5,18
3,88,0,9,8,73
1,94,1,9,3,70
3,94,1,7,5,75
2,95,1,6,2,70
2,55,1,8,8,33
9,81,0,7,6,78
8,60,0,4,6,53
1,49,1,8,3,21
4,96,0,5,5,78
1,64,0,7,7,38
1,95,1,8,5,68
4,77,1,7,5,60
2,61,1,5,3,35
3,88,1,9,7,69
9,87,0,7,9,88
2,86,1,4,7,63
4,93,1,8,8,77
1,85,1,8,5,62
2,43,1,8,1,23
5,43,0,7,3,31
1,69,1,5,3,42
7,41,1,7,7,33
4,68,0,7,4,50
6,82,1,9,3,75
8,75,1,8,7,71
6,60,1,5,2,47
2,99,0,6,1,74
1,60,1,5,3,34
8,87,1,7,0,78
8,60,1,4,0,50
9,43,0,5,4,39
6,40,1,8,0,28
1,65,1,4,3,38
9,95,1,6,7,93
3,90,0,6,7,70
6,41,0,4,1,26
9,48,1,6,2,44
3,94,1,4,2,75
5,96,0,7,0,82
5,84,1,4,2,68
7,57,0,7,7,49
4,87,0,8,5,68
4,87,0,8,4,69
7,96,1,6,9,88
9,81,0,9,8,82
4,80,0,9,6,66
4,50,1,4,5,31
6,64,1,7,4,53
6,65,1,8,4,56
7,97,0,8,9,90
1,75,0,8,8,50
3,81,1,6,9,59
9,74,0,8,5,68
6,77,1,9,3,67
6,42,1,5,3,31
5,98,1,6,3,84
3,80,1,4,5,59
5,74,1,5,0,56
1,89,0,6,8,63
3,79,0,6,1,58
4,61,1,7,1,41
5,47,0,5,4,31
9,54,0,5,3,49
4,84,1,9,2,71
3,46,0,5,4,24
1,58,0,8,6,33
6,79,1,9,9,70
7,81,0,8,1,73
8,56,0,9,5,52
1,40,0,4,3,14
4,84,0,9,1,68
5,68,0,4,0,51
2,97,1,9,7,78
1,52,1,4,4,27
8,95,1,8,9,90
6,87,1,9,1,79
5,68,1,7,7,51
9,80,0,9,2,76
2,81,0,4,6,58
8,45,1,6,1,38
9,44,1,8,6,42
1,73,1,7,3,50
7,50,0,6,9,41
8,48,0,6,0,40
3,77,0,8,4,54
4,79,0,9,3,63
3,80,0,5,7,59
7,48,0,7,0,38
9,47,1,9,1,44
3,83,0,8,4,66
6,97,1,5,9,86
8,79,1,8,9,72
6,42,0,8,1,32
2,52,0,6,0,26
7,58,0,9,5,52
2,73,0,8,9,51
2,71,0,9,3,51
2,88,0,5,4,64
1,55,0,6,2,27
1,75,0,5,9,49
7,57,1,5,5,48
5,53,1,6,3,38
3,69,0,9,5,50
1,41,1,5,4,15
6,52,0,4,1,41
1,66,1,9,3,41
9,98,1,8,1,94
2,92,0,6,4,69
1,91,0,6,2,64
7,56,0,9,5,48
6,70,1,4,4,59
6,54,1,4,1,42
5,96,0,4,9,83
4,59,1,4,7,41
4,44,0,7,5,26
3,46,1,6,8,24
8,57,0,5,2,49
7,95,1,6,3,86
9,50,0,6,7,44
1,71,0,6,6,45
7,89,0,4,7,77
4,66,1,4,8,50
7,65,0,7,7,56
1,76,1,9,7,52
5,84,0,6,5,71
3,67,0,8,1,46
5,89,0,9,6,77
4,41,1,7,3,22
2,59,1,4,2,34
4,43,1,6,3,24
3,52,0,4,3,29
1,63,1,9,2,38
8,87,0,5,8,81
5,77,0,4,2,59
4,97,0,4,1,78
5,79,0,7,0,64
4,87,0,5,0,68
3,84,1,9,4,65
5,94,1,8,4,81
4,68,0,8,8,55
1,97,0,8,3,71
3,75,1,6,4,55
8,41,0,8,5,35
7,80,0,6,9,69
2,57,0,9,6,37
1,88,0,9,8,64
3,47,1,4,5,28
5,97,0,8,0,82
1,54,1,7,7,27
3,80,1,9,1,61
3,56,1,5,8,36
5,62,1,5,6,44
3,41,0,9,6,24
9,45,0,4,9,41
1,68,0,5,9,42
4,66,1,5,4,48
4,76,1,4,7,58
1,88,1,4,9,62
2,73,0,4,0,46
1,57,0,7,2,27
6,81,0,4,8,67
3,49,1,4,0,28
7,77,1,4,7,67
5,98,0,9,5,84
9,83,1,8,9,82
7,56,1,9,4,48
4,98,0,8,5,79
5,52,1,7,4,40
5,91,1,7,8,81
5,99,0,5,1,83
9,87,1,9,9,85
3,81,1,8,5,62
6,66,1,7,3,54
8,92,1,7,2,85
9,41,0,9,4,38
7,73,0,5,1,59
3,70,1,4,2,49
1,62,0,6,6,36
4,46,0,5,0,24
6,77,0,6,1,64
3,72,1,5,2,51
1,51,1,5,9,23
6,84,0,4,6,71
1,51,0,7,3,27
9,58,0,8,7,55
1,48,0,5,7,18
6,49,1,4,0,35
1,56,0,6,4,29
7,89,1,9,0,81
3,79,1,9,6,59
6,78,1,7,3,68
7,80,1,9,7,76
1,49,1,5,7,22
1,51,1,6,8,25
5,54,1,5,5,39
6,70,0,9,6,57
9,54,1,8,6,52
1,67,0,9,4,39
4,43,0,8,6,26
8,75,0,9,8,74
9,94,0,7,3,93
3,40,0,6,1,18
2,97,1,8,7,76
4,83,1,4,6,68
2,96,0,7,5,73
1,73,0,5,6,46
3,86,0,9,2,63
7,56,1,6,5,47
1,78,0,6,9,52
2,77,1,9,6,56
1,83,1,4,6,57
8,90,0,8,4,84
5,72,1,9,2,59
8,99,1,6,1,96
3,60,1,4,6,39
7,65,0,4,3,51
8,85,0,5,1,77
6,75,0,4,7,62
7,44,0,7,1,36
2,72,0,6,5,48
8,40,0,7,3,34
5,92,0,4,8,77
7,45,0,4,4,36
1,76,1,7,3,50
5,41,0,5,7,25
1,96,1,4,2,72
8,92,1,7,8,91
4,98,0,7,7,79
4,98,1,6,7,82
2,44,1,5,9,22
5,65,0,8,4,53
1,80,1,7,0,53
9,90,0,6,9,88
5,92,1,8,8,80
6,86,1,6,1,76
2,52,0,6,0,27
1,51,1,9,5,26
4,44,1,5,0,25
7,41,0,4,9,31
6,98,0,5,9,89
1,43,1,8,9,21
1,98,1,9,6,75
8,66,0,5,6,61
4,89,1,4,0,69
5,92,0,5,9,78
7,49,0,5,4,38
8,52,0,5,2,41
7,83,1,7,1,74
2,41,1,7,4,18
4,65,1,5,4,49
1,54,0,4,1,26
9,85,1,4,5,81
3,96,0,4,6,75
3,49,1,4,0,30
9,61,0,9,2,55
3,79,0,9,3,59
8,64,1,6,1,60
2,54,0,5,9,30
3,52,1,5,4,28
2,47,1,6,3,23
1,60,1,4,1,35
2,60,1,8,0,37
8,61,1,8,7,54
9,85,0,6,1,81
2,72,1,8,3,49
7,84,0,7,9,79
5,66,1,5,4,51
3,79,0,8,1,59
9,89,0,9,9,91
6,61,1,9,8,52
1,69,0,7,1,41
5,48,1,5,5,34
7,84,1,7,6,76
4,74,1,5,5,56
8,57,0,5,3,49
5,81,0,8,0,66
9,44,0,9,1,41
9,66,0,6,9,63
9,96,1,8,9,98
1,45,1,4,5,17
2,71,0,7,7,48
3,47,0,4,2,25
4,95,1,5,6,78
9,78,0,8,8,74
6,60,1,4,3,47
1,57,0,4,6,30
9,53,0,9,6,48
6,54,0,4,9,38
4,81,1,9,8,65
4,65,1,9,2,49
3,92,0,5,0,73
7,83,0,9,7,79
3,71,0,5,3,49
2,78,0,9,1,57
8,67,0,9,4,64
4,99,0,5,3,78
8,78,0,4,0,70
1,82,0,7,6,56
5,71,1,8,3,57
9,52,1,8,7,51
1,54,1,5,8,31
4,57,1,4,7,39
6,78,0,7,0,65
8,45,1,6,7,36
3,94,1,5,4,74
5,50,0,6,0,34
7,71,1,8,8,64
1,79,1,8,8,55
7,59,1,7,6,50
8,72,1,7,6,68
8,79,1,6,0,70
9,47,0,8,8,45
6,90,0,7,0,80
6,74,0,7,6,63
2,44,1,8,8,25
3,74,1,8,8,55
4,86,1,4,4,68
4,53,0,9,5,36
8,60,1,7,1,52
1,86,1,6,1,59
4,63,1,5,9,46
4,56,1,5,8,42
1,57,0,8,0,33
3,73,0,9,9,55
5,51,1,6,4,36
6,55,0,4,6,45
9,43,0,7,9,40
9,64,0,4,5,58
9,73,1,6,5,67
1,67,0,4,5,37
9,85,0,8,7,80
8,50,1,5,6,44
2,52,0,8,4,27
1,70,0,7,9,45
1,99,0,8,1,74
6,64,1,6,9,53
9,78,1,6,5,75
7,49,0,7,9,41
5,63,1,7,4,50
2,40,1,5,3,13
1,92,1,4,9,66
2,64,0,5,4,42
1,67,0,8,8,42
3,75,1,4,1,50
6,57,0,7,5,44
8,45,1,6,8,38
3,41,1,8,9,25
9,42,0,5,4,38
5,85,1,9,5,74
7,47,1,9,9,37
8,70,1,7,3,64
3,87,1,4,4,67
2,58,0,9,7,36
2,89,1,4,0,61
5,45,0,6,0,29
1,53,1,7,9,28
2,42,0,7,3,15
9,87,1,8,9,88
7,40,1,8,2,31
6,83,0,4,4,70
9,69,0,9,9,66
7,85,1,9,7,78
5,58,1,5,0,41
9,93,1,4,4,89
6,58,1,9,4,50
6,48,1,8,1,33
4,46,0,8,4,28
1,85,0,8,7,60
5,76,1,4,9,62
9,89,0,7,6,86
8,80,0,5,1,73
8,92,1,5,5,87
5,46,0,8,9,29
9,48,1,6,0,47
3,43,0,4,9,20
3,64,0,9,9,45
1,88,0,9,2,63
9,51,0,7,5,50
6,45,0,8,8,34
2,57,1,6,0,35
8,79,0,8,5,73
9,60,1,6,1,57
9,54,0,5,8,50
2,42,0,6,1,14
2,41,0,5,2,16
7,95,1,5,1,84
4,94,0,4,3,75
1,80,0,6,3,55
8,79,1,7,9,75
2,98,1,7,0,73
3,43,1,6,7,23
5,71,0,4,4,55
3,41,0,7,7,20
7,85,0,8,5,77
7,68,0,7,1,59
2,41,1,4,6,19
7,73,1,5,9,65
6,66,0,5,8,54
9,99,1,5,6,96
9,93,1,4,4,89
2,78,1,5,3,54
7,83,0,5,7,74
5,77,1,4,5,63
6,57,0,8,4,45
1,75,0,7,6,46
7,58,0,4,2,47
6,66,1,4,8,54
4,84,1,6,3,67
1,59,1,5,3,32
9,60,1,9,7,61
4,62,0,8,5,47
2,69,0,9,0,44
8,64,0,6,1,57
2,70,1,8,8,52
5,66,1,5,5,53
6,73,1,9,6,66
8,47,0,5,8,37
1,58,0,5,2,30
1,80,1,7,4,53
4,65,0,8,4,47
5,67,0,8,9,56
9,43,1,6,6,40
7,70,1,4,1,61
7,55,0,5,3,46
8,90,1,5,3,84
5,49,0,9,7,35
5,77,1,6,9,63
1,87,0,8,2,63
9,49,1,7,1,47
6,84,1,8,8,71
9,48,1,7,3,45
3,78,0,7,8,56
5,75,0,8,5,63
2,90,1,9,0,66
5,97,0,5,2,81
8,75,0,7,6,68
2,58,1,9,8,37
8,99,1,6,7,95
4,58,1,6,4,38
1,51,0,7,7,25
5,52,1,5,1,37
1,64,0,7,2,34
7,75,0,6,7,66
8,64,0,6,8,57
3,67,1,8,9,51
3,81,1,5,7,59
7,92,0,8,3,83
4,78,0,9,5,60
3,69,1,9,4,50
8,44,1,9,3,39
3,56,1,4,8,35
7,57,1,9,9,48
2,82,1,7,2,61
1,86,1,8,0,60
6,60,1,9,6,50
8,61,1,5,9,53
1,78,1,9,7,56
9,89,0,7,2,85
3,97,1,7,2,75
3,96,1,7,5,77
4,45,0,7,1,23
1,89,1,7,5,65
9,55,1,5,4,51
3,41,0,4,6,19
4,90,1,6,8,74
1,40,0,4,8,13
4,96,0,6,0,77
1,69,1,8,6,44
5,97,0,7,2,83
5,82,0,8,3,65
7,91,0,8,1,82
8,76,0,6,0,69
4,87,1,5,9,68
7,62,0,7,2,49
4,40,0,9,9,25
3,58,1,8,8,39
6,85,0,4,0,71
4,42,1,7,2,27
3,41,0,5,4,19
9,95,1,7,2,92
5,76,0,9,3,62
7,56,1,9,3,46
6,67,0,8,0,52
5,57,1,4,5,40
7,72,1,8,6,65
6,54,1,5,6,42
2,61,1,6,5,37
3,80,1,9,6,62
2,66,0,4,2,41
3,94,0,9,4,75
1,76,1,5,6,53
8,71,1,5,9,65
6,99,0,9,4,86
2,84,0,8,9,62
8,58,1,9,1,52
6,67,0,8,5,55
7,67,1,9,6,61
1,95,1,8,1,70
7,49,1,6,9,41
3,59,0,7,7,39
8,64,1,7,4,55
6,60,0,8,7,47
4,53,0,8,2,33
8,61,0,6,1,52
9,92,0,7,6,89
2,65,1,6,4,39
6,83,1,5,4,71
5,50,0,9,7,38
5,94,1,7,8,83
3,46,0,8,7,23
8,56,1,4,9,50
8,57,1,5,1,49
5,46,1,9,9,33
8,95,1,4,6,89
8,59,1,6,4,53
3,77,1,9,6,62
2,50,0,6,2,28
9,83,1,6,3,80
2,97,1,8,6,76
9,55,1,6,1,51
4,90,0,4,1,74
2,94,1,5,0,72
1,66,1,8,0,40
4,90,1,5,0,71
9,50,0,6,5,46
9,55,1,7,4,52
4,62,0,9,9,46
9,99,0,8,7,97
6,98,1,6,4,87
1,51,1,8,0,22
6,98,0,7,7,87
9,79,0,4,5,75
2,42,1,4,7,15
6,41,1,9,1,30
2,99,0,4,9,78
4,77,0,7,7,60
8,87,0,5,5,79
7,91,0,7,0,82
9,63,1,7,0,59
7,68,0,6,9,62
1,86,1,4,4,60
2,85,0,8,6,63
6,73,0,9,3,61
7,59,1,5,9,50
3,57,1,8,4,39
9,53,1,6,9,50
7,57,1,6,2,46
6,41,0,5,1,27
6,40,1,8,1,28
1,59,1,5,4,32
5,73,1,5,3,57
3,80,0,4,1,60
7,80,0,8,4,72
3,87,1,4,9,66
5,50,0,4,8,34
7,66,0,9,7,61
3,62,1,4,8,41
2,77,0,7,8,54
6,83,1,6,7,72
8,42,1,6,8,36
4,51,1,7,3,36
9,69,0,5,7,62
8,70,1,8,1,67
7,62,0,8,8,56
7,40,0,8,8,32
3,80,0,4,2,55
6,59,0,8,5,46
5,93,1,8,6,80
1,45,1,8,2,19
3,50,0,6,4,28
1,74,1,7,0,48
4,43,0,9,2,29
3,68,0,5,7,49
4,98,1,7,2,81
9,49,0,8,7,43
3,90,1,5,8,72
6,68,0,5,5,55
6,77,0,7,6,66
7,40,0,7,5,30
9,79,0,7,7,76
7,47,1,9,6,40
1,96,0,7,9,74
8,77,0,9,0,69
5,56,1,4,2,41
9,58,0,6,2,53
5,72,0,9,2,60
5,54,0,6,3,35
2,84,0,8,0,61
3,70,0,4,1,48
9,60,0,5,4,56
7,42,1,7,5,34
1,41,0,8,8,16
3,74,1,5,1,56
2,80,0,6,8,57
1,98,1,5,6,71
9,55,1,7,8,53
8,95,1,7,3,87
5,84,1,9,6,71
2,90,0,9,0,67
1,98,0,6,7,72
7,89,0,7,6,81
2,60,1,4,6,36
1,51,1,8,1,27
2,67,1,6,9,42
7,51,1,6,8,43
7,72,1,5,7,64
6,59,1,6,0,49
5,79,1,8,0,64
3,88,0,4,4,66
3,60,1,5,1,37
9,99,0,8,0,96
4,91,0,9,9,73
9,93,1,6,7,91
4,78,1,7,3,63
2,80,1,9,1,55
4,88,1,7,4,71
6,98,0,8,5,87
6,81,1,4,7,71
5,75,0,7,6,59
1,61,1,8,6,39
3,65,0,5,0,43
5,46,0,6,2,30
6,46,0,4,2,33
1,47,0,4,6,19
9,65,0,5,1,60
3,63,1,4,9,41
3,63,1,8,6,47
2,79,1,4,8,56
8,87,0,4,0,79
3,51,1,4,1,32
6,86,0,8,5,72
2,47,0,9,1,24
7,93,1,6,1,87
4,48,0,7,4,30
9,42,1,9,6,42
9,93,0,4,3,87
7,60,1,5,5,51
8,70,0,5,2,62
3,87,1,8,3,68
5,86,1,6,3,73
2,63,0,4,3,38
7,43,0,8,0,33
8,59,0,7,3,52
9,55,1,6,3,52
7,49,1,6,5,40
8,82,0,8,8,77
9,65,1,9,9,64
6,68,1,5,5,58
2,44,0,9,5,21
2,50,1,6,6,27
4,68,1,5,6,50
9,84,1,6,0,80
7,54,0,6,7,45
2,45,1,6,0,24
8,87,0,7,8,80
7,54,1,5,3,42
9,82,1,7,8,80
8,59,1,5,7,54
3,73,1,7,8,54
1,99,1,7,5,77
2,99,0,7,8,77
2,41,1,8,3,21
4,83,1,7,2,66
6,55,1,9,2,44
4,58,1,9,7,40
9,73,0,6,1,69
4,88,1,4,5,70
6,53,1,7,8,41
6,63,1,4,8,52
1,67,1,4,7,39
8,87,0,6,7,81
3,71,0,4,0,47
6,76,1,4,6,64
3,49,1,9,0,26
2,88,1,4,8,65
5,84,1,5,2,69
1,87,1,7,0,58
9,48,0,7,7,46
7,63,0,4,6,56
3,75,1,6,1,57
4,95,1,5,6,81
6,68,1,6,4,56
3,99,0,6,6,79
7,68,1,4,9,60
6,97,1,8,6,90
9,87,0,4,1,81
5,62,0,9,1,48
4,66,1,8,6,50
3,70,1,5,2,46
1,82,1,8,3,59
3,46,1,4,6,26
3,88,0,4,1,67
7,93,0,6,1,83
7,84,1,4,8,75
1,43,0,9,0,17
3,53,1,4,2,31
8,81,0,7,9,75
9,81,1,7,3,77
7,49,1,6,4,40
7,98,0,8,2,90
8,83,0,8,8,77
6,73,0,7,4,61
3,65,0,9,6,46
1,62,0,5,6,34
7,48,1,9,8,39
1,76,1,7,1,48
1,47,0,9,2,21
9,92,1,5,3,88
7,53,1,8,7,43
4,46,1,7,0,29
6,46,1,4,8,31
1,48,0,5,4,21
7,42,1,5,3,32
6,53,1,5,7,43
4,56,1,8,8,41
7,89,1,9,2,81
3,83,0,6,3,65
1,61,1,4,0,36
4,85,1,7,2,69
3,65,1,9,9,47
1,97,0,5,4,70
2,67,0,8,7,45
5,84,1,5,0,71
8,53,1,9,0,50
1,48,0,7,2,22
4,90,1,4,8,72
4,65,0,5,8,47
5,41,1,8,0,27
7,50,1,8,3,44
8,56,0,6,7,48
6,73,1,8,1,62
1,58,1,6,3,32
7,78,1,4,6,69
3,57,0,7,6,39
6,52,0,6,4,39
8,44,1,5,6,37
7,89,1,9,5,85
6,62,1,5,1,52
9,97,1,7,8,95
9,95,0,8,4,90
1,63,0,9,1,37
1,68,0,5,5,39
1,87,1,9,9,67
8,86,1,6,4,80
7,47,0,7,1,35
3,65,1,5,9,47
2,54,1,8,9,34
4,96,0,9,6,82
3,40,1,8,9,21
7,67,0,9,1,61
8,88,1,5,6,82
6,86,1,7,5,75
3,85,1,4,3,64
6,53,1,5,3,37
2,81,1,8,5,59
7,73,0,4,8,65
7,98,0,7,9,90
4,70,1,8,5,54
8,45,1,7,5,36
4,88,0,9,0,69
7,44,0,5,4,31
4,70,1,7,0,53
5,76,0,8,8,62
7,54,0,5,9,45
3,54,0,8,3,34
5,91,1,8,1,77
3,82,0,4,8,61
5,44,0,6,5,27
3,67,0,7,9,47
7,72,0,7,2,64
1,50,1,4,1,22
9,82,0,9,5,80
9,45,0,7,9,43
5,62,0,4,5,46
9,79,1,7,8,77
6,41,1,7,4,28
5,54,1,8,8,42
3,62,0,4,4,39
8,61,0,9,1,55
4,48,0,7,0,27
3,86,1,9,8,68
6,79,0,6,9,68
8,69,0,4,6,62
9,55,1,4,2,53
6,98,0,4,5,85
5,85,0,8,9,72
2,86,1,4,3,62
2,91,1,8,8,70
9,69,1,6,1,68
2,84,1,5,3,58
2,48,1,8,0,25
3,40,0,7,6,19
3,98,1,4,3,80
4,77,0,5,4,59
7,47,0,8,0,36
9,98,1,9,1,95
2,98,1,9,3,77
4,91,0,7,1,74
9,57,0,5,0,49
2,66,0,6,9,43
1,57,1,8,0,28
8,71,0,9,5,68
9,97,1,9,1,98
7,88,0,8,2,76
8,71,0,9,4,67
4,92,0,6,2,76
4,87,1,9,5,71
2,84,1,8,6,65
8,93,0,4,9,87
2,75,0,9,5,53
9,75,0,8,1,72
4,60,1,4,8,42
1,85,1,9,1,58
4,71,1,9,5,55
3,70,1,8,8,51
6,76,1,7,8,66
7,55,0,7,1,46
8,85,0,5,8,82
2,85,0,7,7,63
6,53,1,6,6,43
6,96,0,5,7,81
5,63,1,7,9,52
7,64,1,4,7,55
3,85,0,8,0,65
4,90,0,7,8,76
9,74,1,4,5,67
4,56,1,5,0,37
3,85,0,8,0,65
2,81,1,7,6,59
5,84,1,5,9,70
4,93,1,7,1,76
8,43,0,5,5,36
7,50,1,7,4,38
6,86,1,4,4,74
2,54,1,6,9,29
3,69,1,4,5,49
9,63,1,8,7,61
9,41,1,7,4,41
5,82,1,6,7,67
3,73,0,6,4,52
2,62,0,8,9,40
8,70,0,8,5,61
6,76,1,6,7,68
7,52,0,8,1,42
1,72,0,8,6,45
1,46,1,7,2,17
2,71,0,4,8,47
3,46,1,9,9,28
1,81,1,5,6,55
5,77,1,6,2,62
3,91,0,5,7,72
1,83,1,6,9,59
8,52,0,6,1,41
6,63,1,4,9,51
9,67,1,6,7,67
3,71,0,6,6,53
9,82,1,4,4,79
9,57,0,8,3,54
1,73,1,9,9,51
3,87,1,5,9,67
6,73,1,6,0,63
8,90,1,4,3,83
4,77,1,6,5,61
5,40,1,4,5,24
9,82,1,5,1,78
6,89,1,7,8,82
7,81,0,8,0,72
7,70,0,7,3,63
4,89,0,4,3,71
4,99,1,6,1,83
4,40,0,8,7,23
5,90,0,5,1,74
5,55,1,9,1,42
8,97,0,8,1,93
9,78,1,6,0,73
2,54,0,7,4,30
7,72,0,4,3,62
1,62,0,7,1,34
1,92,0,8,0,66
4,80,0,9,0,63
7,73,1,6,1,62
2,56,0,4,0,32
2,64,1,6,8,42
1,95,0,6,1,66
2,81,1,9,2,59
7,45,0,8,8,37
9,70,0,7,4,65
6,44,0,6,7,34
2,79,0,6,6,56
9,79,0,6,5,76
7,69,1,4,1,57
1,44,0,6,3,17
9,51,0,6,8,46
2,46,1,8,6,24
4,84,0,6,2,66
9,52,0,9,5,50
4,88,0,9,7,71
3,43,0,6,7,22
1,89,0,9,7,65
7,81,1,8,7,74
6,42,0,4,9,27
4,51,1,9,5,34
6,40,0,9,9,29
6,66,0,7,2,52
4,82,1,8,8,67
6,89,0,9,2,75
8,52,0,4,3,44
3,56,1,7,9,37
4,47,0,6,0,30
1,71,0,8,1,46
4,59,1,9,5,46
9,90,1,6,0,86
8,56,0,8,8,51
4,73,0,7,7,58
7,74,0,9,1,65
3,74,1,4,1,55
9,77,1,8,7,75
4,81,0,4,7,63
2,63,0,6,0,41
5,93,0,6,4,81
2,57,1,7,1,34
6,89,1,7,0,77
1,85,1,5,2,58
6,87,0,5,2,74
4,78,0,7,9,62
3,72,0,9,8,55
2,88,1,6,9,67
7,62,0,4,0,49
9,64,1,7,1,60
3,76,0,9,8,58
6,66,1,4,4,52
9,40,0,5,8,33
2,60,0,4,5,35
7,98,1,7,9,94
5,88,0,6,9,74
5,49,1,7,2,37
7,70,0,8,7,62
9,83,0,9,8,82
4,64,0,9,1,47
9,59,1,9,8,61
9,96,0,8,3,91
4,41,1,8,7,25
3,94,0,6,4,73
2,87,0,9,5,63
9,54,1,7,3,51
2,67,0,8,4,44
6,52,0,7,0,39
5,89,1,5,2,74
5,99,1,9,3,85
4,91,0,8,0,74
6,93,1,8,2,81
5,53,1,6,3,38
4,89,0,7,8,70
9,41,1,6,2,37
6,73,1,6,2,61
3,74,0,7,3,51
6,76,1,5,8,65
1,64,1,7,8,39
5,87,0,5,0,71
6,93,0,6,7,82
8,54,1,5,9,49
9,51,0,9,0,48
3,48,1,5,1,26
2,97,1,5,9,75
4,70,1,8,4,54
8,53,1,8,5,45
8,68,0,6,1,60
3,92,0,7,9,73
4,87,1,5,4,71
3,82,0,9,2,61
2,77,1,8,6,55
4,81,1,7,0,62
6,99,0,9,4,90
5,47,0,5,2,31
3,87,1,7,1,65
2,42,0,9,2,19
9,41,1,4,9,37
1,55,0,9,3,32
9,58,0,9,1,55
1,69,1,5,1,42
7,80,0,7,2,74
6,55,0,5,1,42
7,70,1,5,5,61
3,93,1,4,1,69
3,97,1,9,0,78
1,67,1,7,7,39
4,43,1,6,9,25
2,49,1,8,3,26
8,90,0,5,1,83
3,84,1,5,3,64
7,57,1,5,1,45
7,86,1,5,4,76
9,71,0,8,6,70
6,69,1,6,5,59
1,75,1,4,1,48
8,48,0,6,3,41
1,75,0,8,7,50
3,68,1,7,6,52
5,55,0,4,6,38
8,67,0,4,3,59
9,60,1,7,0,59
7,86,1,9,6,76
9,95,1,5,5,92
3,41,0,8,7,19
5,99,1,7,4,88
8,98,0,6,7,90
1,85,1,6,9,57
8,74,0,9,7,69
7,93,1,7,8,87
1,67,0,8,0,38
6,94,1,9,2,81
1,75,1,9,5,51
2,70,1,9,3,48
5,72,0,4,7,55
2,62,0,4,9,41
1,99,1,5,0,71
6,80,0,8,4,69
8,56,1,6,3,53
8,85,0,6,0,77
8,88,1,5,9,83
6,40,0,6,5,27
3,81,0,9,9,63
1,62,0,5,2,35
2,87,0,5,4,65
5,66,0,7,5,48
5,64,1,4,3,47
1,71,0,8,9,47
1,58,0,8,9,31
9,63,0,4,5,58
2,96,0,9,6,72
7,42,1,8,1,33
4,99,0,6,6,81
7,51,0,6,6,45
8,74,1,8,1,65
5,54,1,7,2,39
1,56,0,8,2,30
4,89,1,5,0,72
3,71,0,9,0,54
5,46,0,5,9,33
6,58,1,4,5,44
2,46,0,9,8,24
7,44,1,9,8,37
3,97,1,6,0,76
1,79,0,9,6,55
3,60,0,7,5,40
9,87,1,8,3,87
6,87,0,5,2,77
6,90,1,6,8,82
4,96,1,6,9,80
8,86,1,7,4,81
5,46,1,7,7,34
7,76,0,7,3,70
9,62,0,7,3,58
5,50,0,5,5,34
5,49,0,7,5,36
4,96,0,6,2,79
6,60,0,6,1,48
2,94,1,9,8,73
3,98,0,8,1,78
1,80,1,6,8,55
2,72,1,6,7,49
2,59,1,5,9,36
8,72,0,9,6,67
8,79,1,6,4,74
2,74,0,4,2,51
6,73,1,6,1,61
5,75,0,8,7,58
3,66,0,8,1,43
5,58,0,9,7,48
5,82,0,9,4,65
5,44,0,7,8,33
3,68,1,5,3,47
3,95,0,8,7,76
4,49,0,4,6,30
7,95,1,4,7,86
2,98,0,7,4,74
4,94,0,5,1,76
4,79,0,5,6,61
1,52,0,9,2,27
8,68,0,6,9,62
1,44,1,4,9,17
8,97,0,4,9,91
7,97,1,4,9,87
9,98,0,4,1,92
8,51,1,8,2,45
5,98,1,5,3,83
8,52,1,6,9,47
3,61,0,8,6,42
7,79,0,5,9,70
4,54,1,7,0,36
5,52,0,4,5,35
9,40,0,6,5,36
