Area,Bedrooms,Bathrooms,Floors,YearBuilt,Garage,LocationScore,Price
2707,5,3,1,1990,1,4,662558.492789031
2043,2,3,1,1952,1,10,511328.233814989
2266,5,3,2,1950,1,10,593607.347127432
4757,1,2,1,1960,0,5,971630.485565644
2766,4,2,1,1956,0,9,649807.203143193
1175,2,1,1,1961,1,4,260425.740075547
1062,3,2,2,1987,0,1,248503.151104587
4188,1,3,2,2003,0,9,885056.104730495
4195,1,1,2,2016,0,5,854603.99469505
2744,5,2,2,2002,1,10,644754.650297887
2693,1,2,2,1981,0,7,567265.601812566
4434,2,3,1,1994,1,3,921240.154722458
2452,5,1,1,2000,0,4,578810.337650145
4941,1,2,2,1986,1,10,1048638.74992814
4692,3,2,2,2008,1,9,1025435.91359793
1399,2,3,1,2003,0,10,348894.421779821
2712,3,1,2,1967,0,1,581768.160627751
2092,3,1,2,1950,1,5,485720.113651411
1400,5,1,2,1970,1,8,366364.569499225
1180,4,1,2,1977,0,10,346459.921712872
4437,5,3,2,1965,1,7,1007418.61904088
2963,2,2,1,1997,1,4,650059.550819276
1898,2,2,1,1977,0,7,419423.639100848
1165,5,1,2,1971,0,1,288029.478931773
3370,4,1,2,1950,0,6,747440.537909294
4219,5,1,1,1991,0,9,963298.502313408
3276,2,2,2,2019,1,3,674873.811383374
1590,4,2,1,1952,0,4,396494.368966045
4369,2,1,2,1993,0,8,950968.090919466
1546,4,3,1,1976,0,5,342032.038252369
1112,4,2,1,2000,0,5,282871.228081718
1720,5,2,2,1973,1,1,395387.050672924
1877,5,1,2,1969,1,6,474163.240291926
3629,5,3,1,1981,0,2,787841.226691111
3181,4,1,2,1962,0,1,680946.523327997
4418,4,1,1,1992,0,6,936323.604818038
1597,2,3,2,1969,0,5,387404.085819207
1072,3,3,2,1951,1,5,295125.824014954
3810,5,3,2,2017,1,9,874773.169100991
2573,2,2,1,2009,1,10,593615.545627036
3347,2,1,1,1953,1,10,753712.272011304
3964,1,2,2,1966,0,3,815250.703628592
1746,5,3,1,1950,1,1,474719.369688523
3465,2,2,2,1982,1,8,731130.131219537
1306,1,3,1,1979,0,5,258052.038795759
1043,5,3,2,1954,1,5,258382.985784786
1305,4,1,1,1961,1,8,293010.297017689
3958,1,1,1,1981,1,8,862429.245370506
4390,4,1,1,1987,0,2,942784.192482066
2672,3,2,1,1966,0,3,613594.41229439
4593,3,1,1,2007,0,10,957184.044632362
1992,3,3,1,1989,0,10,492036.536368638
2264,3,1,2,1973,1,1,507220.601553733
1190,2,2,2,1961,1,3,296164.662478897
4177,3,1,1,1968,0,4,898040.57238374
1472,2,1,2,1978,0,7,321492.956223439
3360,2,1,1,2001,0,9,788681.228385112
2011,5,2,2,1966,1,5,525497.007606884
1729,2,3,2,2022,1,1,385507.351150116
2339,2,3,2,1970,0,2,481531.548556916
1712,3,3,2,2009,0,10,415202.395954883
1443,2,1,1,1969,0,2,324156.461089551
1301,4,1,2,2002,0,9,358840.381492708
1529,3,2,2,2012,0,10,346581.977210792
2083,1,3,2,2006,0,7,469737.173579979
2918,3,1,1,1978,0,2,586374.62438963
4636,2,1,2,1950,0,1,966108.939835278
1719,4,1,1,2008,1,5,416112.394488549
4850,3,2,1,2013,0,1,1061416.99405714
3139,4,3,2,2021,1,9,686149.936394508
1555,1,2,1,2020,0,3,374265.209537253
2669,1,3,2,1993,1,2,537204.216620845
1307,5,3,2,1997,0,6,311219.743139837
2236,5,1,2,1964,0,3,469272.636038196
3375,3,1,2,1984,1,5,746258.815211276
4226,5,1,2,1972,0,10,900857.529731157
1358,4,1,2,2002,1,8,321891.712367987
3902,5,1,2,1994,1,10,885469.190040585
4422,4,3,1,1962,1,2,971694.384646867
4857,5,1,1,1983,0,5,1042396.23260376
4515,5,1,2,1987,1,8,992944.521274461
2101,5,2,2,2019,0,1,528922.740810929
2955,2,2,1,2017,1,10,669645.906656049
1492,2,3,2,1954,0,10,383542.286848056
2278,5,3,1,1989,1,4,551173.053142249
1056,4,2,1,2019,1,5,263753.092793633
3230,3,2,2,1970,0,10,729747.192047551
1241,1,1,2,1977,0,3,255805.067213255
2681,2,1,1,1952,0,2,564925.346549019
3446,5,3,1,1972,0,3,770835.067047336
4620,1,2,2,2021,0,5,910464.548327834
2535,2,3,2,1968,0,7,522762.446902707
4535,3,1,1,1999,0,2,970736.479312439
3445,4,3,1,2023,0,7,748406.338835026
818,5,3,1,2007,0,6,231191.950272279
1924,3,3,2,1969,1,7,469960.959934271
4785,2,1,2,2021,1,7,1008358.18507195
3454,5,3,2,2002,1,9,808239.70954107
2880,1,1,1,1958,1,7,625721.955281674
2347,4,2,1,1953,0,6,542365.073754511
1661,2,3,2,1990,1,10,394653.540243944
954,4,3,1,1974,1,8,289639.870582023
4294,5,1,1,1983,1,7,977427.227170886
1704,3,3,1,2022,0,6,389606.294597145
2069,4,1,1,1958,0,4,493682.957506804
1204,1,3,1,1962,1,7,300510.992041934
1643,2,2,2,1958,1,8,415962.041399449
2582,1,2,2,1953,1,8,578619.282958828
2364,4,2,2,1983,0,4,533964.726997552
1984,3,3,2,1956,1,10,495543.242051909
1546,3,3,2,1964,1,9,426539.939057556
2525,1,2,1,1987,0,3,539902.432355377
3988,5,2,1,2001,1,9,911563.27077271
1070,5,1,1,1956,1,3,283787.877160583
4756,3,1,2,1994,1,7,1061472.16184988
971,1,2,1,2008,1,4,257208.427773242
1073,1,2,1,1970,1,5,266542.711500625
3106,1,3,1,1977,1,3,667133.658193633
1958,4,2,2,1952,1,2,487047.706731828
2506,5,1,1,1963,1,8,580044.898073869
2571,5,1,1,1951,0,7,545628.124593217
1221,4,1,2,1978,1,7,327009.989985611
2009,2,1,2,1967,1,8,495550.114327859
1690,4,1,1,1986,1,1,440782.720279617
4067,1,1,2,1994,0,8,849717.651414153
2273,4,2,1,1994,1,10,550689.691598545
4043,1,1,2,1973,0,5,851588.260812899
2981,3,1,1,1995,1,8,663591.264528406
2249,1,1,1,1961,0,9,504710.148709779
3896,5,1,2,2002,0,2,838064.956223293
4056,4,2,2,1994,0,3,895484.206429755
3956,1,3,2,1981,1,6,867274.512827446
2390,2,3,2,1967,1,9,575255.695807561
4781,3,3,1,1962,0,10,1026067.05887995
2235,2,3,2,1953,1,10,575148.183012557
1023,2,1,1,1972,0,8,265697.798559487
1019,2,3,1,2011,1,6,277982.351337171
2454,3,3,1,2003,1,5,546776.425485826
1064,3,2,2,2023,0,3,259373.204496286
1753,3,2,1,2004,0,4,405459.494017566
4533,3,2,1,2018,1,7,962908.067589393
3574,2,1,2,1989,0,7,753492.071355773
3924,5,1,1,1963,0,3,844654.999547425
1279,5,1,1,1977,1,4,339198.016523081
4314,3,2,1,2021,0,3,867732.32524896
2153,4,3,2,2020,1,2,503218.236482393
4122,1,2,1,2016,1,6,867966.345423002
4678,4,1,1,1978,0,7,1001077.89625938
1689,4,2,1,2010,0,4,425681.914154506
4654,4,3,2,2017,0,5,1052109.88730303
1724,5,1,2,1958,1,8,455759.429991116
2970,1,3,2,1966,0,9,615139.445698342
2702,4,3,1,1998,1,7,622764.826204187
3195,3,1,1,2012,0,10,718899.082720777
828,5,3,1,1995,0,1,245682.262410726
834,3,2,1,1962,1,3,255483.143386327
4389,3,3,1,1994,0,5,935366.225142735
3470,4,3,2,2002,0,3,748912.493890862
4165,3,3,1,1966,1,1,939810.600097901
1388,1,2,1,1996,0,2,305066.765084241
4018,3,3,2,2011,0,8,847183.140599472
3938,4,3,2,1999,1,7,915478.341425823
1703,3,2,1,1992,0,10,373197.612715139
4886,5,1,2,2017,0,3,953823.869437785
2969,5,1,2,2021,1,4,695034.668950939
1139,5,1,2,1977,0,3,314567.524275616
2514,2,3,1,1994,0,4,560150.323548617
1356,5,1,2,1990,0,8,317638.597900199
3887,5,2,1,1985,1,9,877928.253618942
4066,2,3,2,1982,0,7,862245.785661153
4367,5,3,1,1974,1,9,966967.77472769
2856,4,3,1,1968,0,9,688501.735770232
4699,5,1,1,1996,0,7,989633.348534208
1816,5,1,2,1982,0,7,447102.61132766
2862,2,1,2,2016,0,8,651251.174591564
1638,4,3,2,1963,0,10,422136.038132976
2437,3,2,1,1982,0,3,567427.959312384
4296,1,3,2,1991,0,8,922292.868060723
2613,4,2,2,2014,0,1,586333.741762301
4279,3,3,1,1996,0,6,927970.871720804
2251,4,2,2,1984,1,2,536536.081666254
3113,3,3,1,1981,0,7,678961.522564694
2314,3,3,2,2004,1,3,499253.15370318
2031,4,2,1,2003,1,10,525051.085286583
2445,2,2,1,2000,0,5,563043.557512644
3799,4,2,2,2008,1,10,861099.470272651
4240,4,2,1,2021,1,2,905290.609509141
4856,3,2,2,1963,1,1,990257.072086759
1105,1,2,2,1967,1,5,273145.177498085
4336,3,2,2,2004,0,9,900476.241382051
2523,5,2,2,2005,1,9,569375.312434052
2489,4,3,1,1998,0,7,573281.711799608
2317,4,2,1,2009,1,9,536305.7624703
4717,2,2,1,2002,1,4,1009032.73890412
1219,3,3,2,2020,1,3,308817.609935953
3736,2,3,2,1955,0,4,779034.135844435
4662,4,1,1,2019,0,7,955777.122981776
2250,3,1,1,1957,0,8,487677.796854241
3896,3,2,2,1964,0,2,804796.587748723
4061,5,2,2,1975,1,5,871567.308162126
1964,5,1,2,1988,0,5,454573.89261894
2669,1,1,1,1952,1,9,562118.700220634
2619,5,2,2,2006,0,3,588706.43131772
3505,3,1,1,1959,1,6,775010.280341716
4315,5,2,2,1952,1,10,947345.751140271
2142,1,3,1,1995,0,5,479035.215735465
3026,4,3,2,1971,1,2,647166.053218807
1879,5,1,1,2016,1,2,423995.565040093
3579,3,3,1,2014,1,4,784969.567559381
3328,4,3,1,1968,1,4,764776.027297216
1613,3,3,2,2011,1,7,425284.988537232
2831,4,3,1,2006,0,1,664509.765553939
1122,3,2,1,1962,0,6,272985.278129562
3769,5,2,2,1965,1,9,852612.467033042
1703,5,1,1,1965,1,2,390783.11177455
2341,1,3,1,2001,0,5,476855.841700224
4303,4,3,2,1990,0,10,951314.302158188
3453,1,3,1,1997,0,10,726203.212513844
3276,2,1,2,1988,1,4,738009.480000432
4140,5,2,1,1962,1,4,878440.356703315
1941,4,3,2,1953,0,8,479358.830145617
1649,1,2,1,1992,0,6,342656.519029574
1166,1,1,1,1995,0,7,248688.788330698
3697,2,2,1,1996,1,9,824877.801631301
1889,1,3,2,2002,1,3,409902.989097302
4841,3,2,1,1974,1,2,1016305.398312
2838,5,2,1,1990,0,3,616296.040911211
3660,1,1,2,1952,1,8,830625.744790336
2654,1,1,2,1962,0,9,557362.842223
1294,2,1,2,1967,0,10,315088.805435819
3982,3,1,1,1986,0,5,841352.159992973
2584,1,2,1,1992,1,8,581335.426543107
4310,5,2,1,1983,1,7,942631.576325852
4586,5,1,2,2004,1,9,1009179.56913646
4930,1,1,2,2001,1,4,1037848.80022485
1798,3,3,1,1985,1,10,428024.821549925
2251,5,3,1,2003,1,3,566433.033915704
2551,5,1,2,2008,0,9,621837.012976041
3080,3,2,2,2001,0,8,695162.315653969
3734,3,1,2,1968,1,7,819546.909589912
4534,1,2,1,1961,1,1,870034.963794887
4146,4,2,2,1960,1,2,910807.278316362
2673,2,3,2,1997,0,9,586816.739869278
4603,4,1,2,1965,1,5,989443.139714562
2779,4,1,2,2020,0,1,556365.56673693
1498,5,2,1,1996,1,9,413939.712146855
2112,3,1,2,2016,0,1,424185.473829326
3762,5,3,1,1980,0,8,844360.613649785
3738,2,3,1,1957,1,5,835216.437047746
3100,1,1,2,2010,0,6,641266.795467061
3997,2,1,2,1993,0,1,857801.293130711
926,5,3,1,1999,0,2,237525.240544821
1991,5,1,2,1984,0,7,489210.826918275
3439,5,2,1,2010,1,2,736180.356213537
4716,5,1,2,2004,0,5,1038978.26086701
2166,4,2,1,2015,0,9,532099.759564482
1819,1,1,1,1963,0,5,405508.948074093
4879,4,1,1,1953,1,3,1034967.89658466
1484,5,3,2,1966,1,6,359749.984414297
4429,3,2,1,2018,0,7,937033.992119514
3687,4,3,1,1973,1,10,865157.679393703
2262,5,1,2,1998,1,10,555649.046789228
4886,5,3,2,2004,1,8,1042374.07676219
3061,1,1,1,2020,1,3,623081.809014502
4980,2,1,1,1972,1,4,1079328.78502131
3641,4,1,2,1961,1,10,830397.818803197
2567,4,2,1,1960,1,4,559549.996981502
4980,4,2,2,1978,0,2,1007854.21259564
4360,5,2,2,2011,0,7,937373.946634998
2912,1,3,2,2002,0,4,573116.032300252
1426,5,1,1,1997,1,4,363304.137749825
4959,5,3,2,2015,0,8,1142090.63429591
4214,3,3,1,1997,1,6,880876.098107521
2175,1,1,1,2008,1,6,478349.358419845
1981,4,3,2,2020,0,9,510998.164383281
1290,2,1,2,2006,0,4,313727.196457502
4529,4,1,2,1952,0,9,974081.482130022
4334,5,1,2,1981,0,1,921141.283245795
4096,1,1,1,1957,1,9,847302.255439386
2740,1,3,1,1979,0,1,569308.605749861
2682,1,3,2,1964,0,7,588486.017856003
3787,3,3,1,2023,1,6,863027.838581852
3959,4,2,2,2004,1,7,862295.609412131
1481,3,3,1,1987,1,9,378454.121798414
1873,2,3,1,1964,1,10,430869.662981083
3187,5,2,1,1979,1,4,730033.129488513
3194,3,1,2,1995,0,9,720394.486257724
3493,3,1,1,2013,0,3,758341.200335747
2170,5,1,1,1975,1,10,504745.323113941
2956,1,2,1,2016,0,9,641871.58023641
3380,5,3,1,1985,1,1,742067.186793745
2959,4,3,2,1980,0,5,687076.250391321
4048,5,3,1,1989,0,10,900567.181930662
4531,1,3,2,2023,0,5,908212.166543973
4629,5,2,2,2022,0,1,983304.932359807
2427,3,3,1,1995,0,1,544861.814229972
4272,2,1,1,1991,1,3,909500.15157857
827,3,2,2,1967,0,9,219605.099658701
2785,2,2,2,1985,0,7,593368.165253221
4953,5,1,2,1999,0,6,1038912.39004459
2321,4,1,1,2010,0,9,526331.259491617
1096,5,3,1,1989,1,4,289808.025836855
2981,1,1,2,1952,1,4,662452.149654433
4202,5,2,2,1956,1,3,901871.56523171
3096,2,2,2,1980,0,5,667257.111559055
3397,3,2,1,2014,1,5,750757.597583158
1701,4,3,1,2013,1,10,463841.686197123
1898,5,3,2,1952,1,7,507834.207223959
2477,5,1,1,1984,1,7,603799.248582033
3681,3,3,2,1964,0,6,808023.208582253
2178,4,3,1,1970,0,4,476383.846347649
2048,5,2,2,2011,0,7,463878.247806544
4535,5,2,1,1977,0,2,951857.729505876
2064,2,1,1,1953,1,9,498598.024990698
2707,2,2,1,1962,0,7,594233.248206266
1858,1,3,1,2000,0,2,424316.431018389
3549,3,1,1,1997,0,10,799870.068358002
2848,4,1,1,1988,1,2,617451.202492519
3276,5,2,1,2016,1,6,749001.85818893
4816,5,2,2,2007,1,7,1058875.15803291
3997,1,2,2,1951,0,9,838205.307759395
4353,5,1,2,1974,0,4,924228.928636882
2561,3,2,1,1960,0,8,605818.887585276
1020,1,3,1,1950,0,10,260299.293167888
3688,3,1,1,1997,1,2,793928.619713994
2464,1,2,2,1997,0,6,510730.558128285
4786,5,3,2,1959,1,4,1066080.31076034
3777,1,3,2,1979,1,8,794272.31247905
2671,2,2,2,1984,0,9,602572.638221117
2262,4,3,2,1968,1,2,540455.734001379
1144,5,1,2,2002,0,7,294487.123766911
844,4,1,1,1983,0,7,242741.30202958
2868,5,3,2,1981,0,8,667241.738976112
2314,4,1,1,1955,0,5,521815.984379746
3398,2,2,2,1962,1,3,733923.599503631
1801,4,3,2,2013,1,1,434744.545579838
1833,1,1,1,1956,0,4,396847.791816801
2840,4,2,1,1994,1,3,643506.050783593
1073,5,2,1,1994,1,2,268003.395244697
3447,3,1,2,2014,1,6,753594.72622486
2579,4,3,2,1968,0,7,598423.715029922
1278,4,2,1,1996,0,10,338032.218213482
1315,4,2,2,1995,0,7,357843.756484879
1991,5,2,1,1978,1,8,512702.164737486
3468,4,2,2,2010,0,2,727839.761623672
2211,5,3,2,2014,0,10,533034.32229864
4080,5,1,2,1972,0,6,881216.58366382
1071,3,1,1,2000,0,6,267091.28783432
942,1,1,2,2012,0,10,233325.465004033
4132,5,2,1,1971,0,1,904688.041730996
1587,2,3,1,2020,1,2,377833.209078529
2481,4,1,1,1982,0,9,598963.625130214
1422,2,3,1,1993,1,8,364425.078441559
4641,4,1,1,1956,0,4,964435.236991568
4476,3,2,1,1951,1,6,956517.984495795
3372,5,1,1,1966,1,2,765494.726768294
4060,1,2,1,2014,1,5,821645.793387358
866,5,2,1,2007,0,2,205552.989630999
1940,4,1,2,1979,0,5,448267.430178131
3114,1,3,1,1975,1,7,707573.052963029
3332,5,2,2,1984,1,7,795075.885798872
4380,1,3,1,2012,0,9,922572.356324456
1987,4,1,2,2020,0,3,477920.717174647
4139,3,2,2,1977,0,4,881606.697744223
1348,3,3,2,1974,1,9,318314.625443919
4887,5,2,2,2010,1,8,1076198.08658804
872,2,1,2,1980,1,7,219927.296884461
998,4,2,2,2003,1,8,311555.772011944
4001,5,1,1,2016,1,9,896558.118491138
2581,5,3,1,2000,0,4,561252.172336088
1371,3,2,1,2007,1,5,306707.129727286
1590,1,3,1,1983,1,9,384475.501064639
2438,4,1,1,2008,0,7,493094.563213507
2631,1,1,1,1970,0,4,540245.867754303
2655,4,3,2,2005,0,6,609775.758143571
1974,2,3,1,1986,1,1,421374.587398616
4540,3,1,2,2013,0,1,970849.678922633
4077,2,3,2,1968,1,9,922175.163743767
978,5,1,2,2023,0,8,249182.476181201
3044,3,3,2,2002,1,1,664348.895645088
4886,5,1,2,2020,1,2,1078067.32878304
1534,2,1,2,2012,0,4,343767.311643623
1598,4,2,1,2011,1,1,352738.035547525
1587,5,1,2,2021,0,2,374816.973285891
3595,1,1,2,1968,1,5,742676.791942604
3884,4,2,1,1951,1,8,893504.947410647
3718,4,2,1,1955,1,6,841748.302358115
1531,2,3,1,1978,0,6,351356.076368359
1929,2,3,1,1990,1,4,451353.700313251
4246,3,1,1,2000,0,2,857496.960575688
2405,3,3,1,1954,1,3,531155.56353606
4578,1,3,1,1990,1,6,1012431.97969231
3545,4,1,2,2011,0,6,773337.866314492
3970,1,2,1,1979,0,5,852252.145119784
3733,1,2,2,2011,1,6,805400.327210201
2015,2,1,1,1976,1,6,493857.046075738
1124,1,1,1,1999,1,1,207829.06168502
2650,1,1,2,2001,1,6,573294.560399525
2290,5,1,1,1998,1,5,584119.54115541
1693,3,1,1,2011,1,8,436504.335889016
2190,3,1,1,2009,0,9,533134.306469755
4189,4,3,1,2003,1,6,925630.885158588
3063,3,3,1,1954,0,10,674172.339614665
4232,4,3,1,1958,1,4,902720.888507802
3171,5,2,1,1983,1,3,690776.797708462
3886,3,1,2,1985,0,10,862376.514055213
2315,5,1,1,1969,1,1,548830.276260521
3717,3,3,2,2012,1,7,822735.663766741
3152,3,2,2,2016,0,5,698104.766371292
1967,5,3,2,1979,1,4,488961.293976302
910,1,1,2,2018,0,9,248055.442534987
4455,1,1,2,2019,1,7,965817.168872704
4593,1,3,2,1952,1,10,961953.147487879
2555,1,3,2,1998,0,8,566841.149686745
2377,3,1,1,1991,0,4,480678.331245148
2096,2,3,1,1973,1,10,502525.518452265
4574,5,1,1,1993,0,10,1014907.60699254
3020,2,3,2,1950,0,8,630157.016380171
1772,2,2,1,2003,0,4,385988.431613479
1830,4,1,2,2001,1,1,429238.159430495
3393,1,2,2,1985,0,8,728447.872909335
4792,3,3,1,1987,0,1,999434.907419379
1713,1,2,2,1993,0,3,342292.796189883
2981,1,3,2,1996,0,7,640849.819952019
3997,2,2,1,1978,0,3,797093.910826476
2262,4,2,2,2000,1,8,535583.964082946
3178,1,2,1,1990,1,5,674565.659657577
4254,5,1,2,2013,1,3,926443.358164015
4353,5,2,2,1997,1,5,946616.950563108
2107,1,3,1,1971,1,5,438707.979046095
1989,2,3,1,1966,0,8,447641.416985262
1487,2,1,1,1954,0,9,372670.503125933
2007,3,1,2,2010,1,6,500936.52009972
2694,4,3,2,1955,0,10,684783.356967982
2611,2,2,1,2002,0,3,603491.260209942
3983,3,3,1,1966,0,2,817676.551833297
4597,5,1,1,2008,1,3,988189.059968184
2444,5,1,2,1988,0,9,570230.359129056
4768,5,3,2,2003,0,7,1037461.00414416
3516,1,2,1,1997,1,9,766938.333247406
990,4,2,1,1986,1,6,341189.785538689
2135,3,1,1,1997,0,8,458948.71135519
3906,4,3,2,2017,0,10,848361.721594643
1178,1,3,1,1976,1,9,343695.648252227
4629,3,1,1,1976,1,3,969400.466422879
1415,3,3,1,2021,0,7,358839.516258393
3130,2,1,2,2012,0,9,703866.434246705
2554,4,2,2,2001,1,2,593962.475418301
1263,4,2,1,1996,0,7,328394.140827562
1766,2,3,2,1970,1,5,441665.26924235
3958,5,2,1,2006,1,8,868273.286087376
4424,1,2,1,1991,1,4,919390.9217626
1489,4,1,1,1997,0,1,359190.939711629
3422,2,1,1,1976,0,10,687664.018519644
3012,3,3,2,2021,1,8,721814.595583617
1182,2,1,1,1982,1,6,301984.809379945
3056,5,3,1,1984,1,8,719025.793819529
4610,1,3,2,1965,1,3,930237.178058974
4303,5,1,1,1985,0,8,907434.771865007
2212,3,2,2,2015,1,8,511435.408392479
2383,3,2,1,2005,1,1,554785.74625739
1171,3,2,1,1966,1,4,249284.599695035
1410,3,2,1,1969,0,7,362709.120019434
915,2,3,1,1957,1,1,226999.216897291
1246,3,2,2,1967,1,3,307614.413181459
2191,3,3,1,1967,1,3,513539.82354227
4124,2,1,2,1967,1,6,889532.93094616
2140,3,1,2,1951,1,5,475189.285251585
3739,5,3,2,2021,0,7,849422.752211721
4499,5,2,1,2000,0,3,910815.046502589
1873,4,3,2,1959,0,1,421339.527835809
4369,5,2,2,1963,1,3,961642.044079423
3950,1,2,2,1975,1,8,840376.267119638
2405,1,3,1,1996,0,5,475327.242400851
3094,1,3,1,1979,1,3,686750.684469012
4462,2,2,2,2005,0,8,915190.304696824
1783,5,3,2,1991,1,6,452912.149811793
1151,1,2,1,1953,0,3,263025.864926691
2524,4,3,2,1960,0,5,575295.678844134
2751,2,1,2,1973,1,1,622425.273146595
2079,4,2,2,2016,1,6,497468.436000158
2707,5,1,1,1986,0,9,634086.385117424
1824,3,3,2,1951,0,7,429402.399171219
1345,4,1,2,1961,1,8,368323.902104157
4974,3,3,1,1970,0,6,1092637.38242619
3181,2,2,2,2018,1,5,699638.545736805
1688,4,3,1,2020,0,6,430146.258939575
1905,4,3,1,2013,1,7,508383.223372055
3349,2,2,1,2017,1,9,775729.606174357
2790,2,3,2,1992,1,8,622367.76490972
4798,1,2,2,2003,0,5,1020510.80889363
4575,5,3,2,2011,1,7,1022219.27900118
3612,4,2,2,2022,1,8,839330.749943348
1720,4,1,2,1961,1,1,421215.864589074
2861,2,3,2,1950,0,8,638091.701900905
4439,2,3,2,2021,1,7,969649.302008659
3965,5,3,2,1982,1,2,885380.948900973
3444,2,2,1,2013,1,2,747158.326128413
1845,3,3,2,2017,1,6,443029.190985452
4356,3,2,2,1963,1,3,928906.891484812
3481,3,3,1,1963,0,1,788279.373234317
3999,3,1,2,1958,1,8,885738.19777778
1738,5,3,1,2022,1,7,434267.376944215
1241,4,1,2,1975,0,4,298264.564214259
3350,3,2,2,1998,0,1,739406.461336199
1396,2,1,1,1966,0,2,291795.332247785
2305,3,3,1,2017,0,9,495949.307954725
1661,5,3,2,2009,1,4,388988.771484949
3440,2,2,1,1952,0,3,683775.60999488
4531,3,3,2,1974,1,8,957729.628543389
2351,4,3,2,1970,0,4,507678.35150498
4036,2,2,2,1961,0,7,892830.934490204
2536,2,2,2,2003,1,5,566045.519683518
2249,4,1,2,1950,0,5,500718.411521582
1064,2,2,2,1950,0,6,224714.673424536
3459,3,3,1,1994,1,4,760221.840063217
3521,2,2,1,1995,0,2,696766.798435895
2262,3,3,1,1997,0,6,506164.570717841
2245,4,1,2,1956,0,5,560612.359746092
3098,1,2,1,1959,1,3,680195.089467659
3725,4,3,2,1964,1,4,821755.045991137
2432,3,2,1,1989,1,3,567853.090135159
3174,5,2,2,1960,1,3,705761.420546811
1312,4,2,2,2005,1,4,319383.05642802
1015,5,2,2,1995,0,2,311603.240738321
4131,5,1,2,1994,1,4,879643.133651993
2972,3,3,2,1962,0,10,660546.969108066
3953,3,2,1,1976,1,2,859250.832059088
2506,1,3,2,1999,0,10,532794.144856064
2906,2,1,1,2010,1,8,661465.123840785
2367,4,3,2,1962,1,10,565735.136883944
3008,3,3,2,1961,0,5,678197.758189171
3131,4,1,2,1978,0,7,706849.604493763
2953,5,2,1,1969,0,4,656524.696734354
1928,2,3,2,1980,0,10,493366.466814775
4310,1,3,1,1957,1,6,903366.604914164
4453,4,2,2,1973,0,10,1004321.76176372
3165,2,2,1,1988,0,4,704373.331065701
3721,1,3,1,1982,1,6,846472.055191511
1879,4,1,1,1991,0,1,428151.400983576
4311,2,2,2,1964,0,6,890485.3572018
3541,3,2,2,2017,0,6,818119.914633239
3820,4,1,1,2014,1,2,821632.463300591
1028,2,3,2,1981,0,10,250261.435682362
970,1,2,2,1960,1,10,254255.33135238
1094,2,3,2,1986,0,9,256257.732096073
1225,3,3,1,1968,1,6,336153.720628084
1718,4,3,1,2000,1,7,419458.290456037
4053,4,1,2,1983,0,2,854412.895752378
1298,4,3,1,2020,0,2,344794.471541624
3609,3,3,2,2009,0,2,788392.330254405
1625,1,2,2,2002,0,10,375389.614314242
4579,4,2,1,1961,0,9,997071.838218675
2658,1,1,1,2011,0,3,555906.385765789
2918,2,1,2,2015,1,4,624821.123339566
945,1,2,2,1997,1,1,226936.833478805
4377,1,2,2,1989,0,1,910671.040637324
992,4,1,1,1973,1,4,267245.946775529
4688,5,3,1,1999,0,2,1019094.19075576
851,5,1,2,2017,0,8,228283.280539424
3210,3,3,2,1992,1,4,698902.658721357
2620,3,2,1,1966,0,3,554641.987418151
3764,5,2,2,2004,1,3,822671.71570519
3321,2,2,1,1983,0,6,744379.526167652
2669,4,3,1,2019,1,6,639950.969827759
3368,4,1,2,2009,0,6,709676.922032891
2667,2,3,2,2000,1,6,612337.457410211
3538,2,1,1,2022,1,8,761835.442183786
4069,5,1,2,1984,0,8,875740.385363211
3999,3,1,1,1983,0,9,824656.513356937
3379,2,2,1,1965,1,1,748097.967345506
4805,3,1,1,1967,0,10,991903.421258322
1040,1,2,2,1987,0,8,250700.920549753
4240,4,1,2,1992,0,5,884342.218856878
2207,5,1,2,1981,0,3,524796.098676748
4302,4,2,1,1956,0,10,932041.204342151
4838,5,2,1,1995,0,3,1033238.43361199
882,1,3,1,2010,1,6,231881.643426749
4568,4,1,1,1967,1,8,1005164.2583734
1750,1,2,2,2020,0,10,400325.119099583
1410,5,3,2,1989,1,2,366918.170275972
4405,2,3,2,1999,0,9,930039.950618631
4083,4,2,1,1954,1,5,857231.765666448
2973,1,1,1,2003,0,5,596636.226011454
4284,4,3,2,2007,0,1,932761.993467016
2322,4,1,1,1971,0,6,519754.513416843
3401,4,1,2,2023,1,5,738599.755556938
3457,3,3,1,1987,0,7,722256.796389549
2959,1,2,1,1998,0,7,589808.821497741
3249,1,1,1,1950,1,4,674219.827996795
4630,4,2,1,1985,1,5,1028201.32135113
921,2,3,1,1977,0,10,235273.245159442
2117,4,1,2,1984,1,8,517412.138131036
3318,3,2,2,2009,1,2,709523.504265051
2030,5,2,2,2011,0,1,484971.667400721
1933,3,1,1,1995,0,6,430806.229954783
2101,2,2,2,2010,0,4,431402.893861238
4834,4,2,2,2014,0,10,1040076.17330251
2710,1,3,1,1975,1,3,636850.01045701
2305,4,3,1,1984,0,7,581747.107888771
3985,2,2,2,2006,0,8,863163.332569484
2716,1,2,2,2012,0,4,571773.529614657
4348,3,1,2,1953,1,10,957197.545052377
3557,5,3,2,1991,0,6,802321.308468332
2756,5,1,2,1994,0,2,611202.831190822
978,4,2,1,1988,0,8,280623.600498065
